bot_port,stage,frame,p2Xcoord,p2Ycoord,p1Xcoord,p1Ycoord,p2_action,p1_action,p2_action_frame,p1_action_frame,p2_jumps_left,p1_Jumps_Left,p2_stock,p1_stock,p2_percent,p1_percent,p1jsX,p1jsY,p1csX,p1csY,p2jsX,p2jsY,p2csX,p2csY,p1A,p1B,p1X,p1Y,p1Z,p1Ldig,p1Rdig,p1Lan,p1Ran,p2A,p2B,p2X,p2Y,p2Z,p2Ldig,p2Rdig,p2Lan,p2Ran,p1_facing,p1_hitbox_1_size,p1_hitbox_1_status,p1_hitbox_1_x,p1_hitbox_1_y,p1_hitbox_2_size,p1_hitbox_2_status,p1_hitbox_2_x,p1_hitbox_2_y,p1_hitbox_3_size,p1_hitbox_3_status,p1_hitbox_3_x,p1_hitbox_3_y,p1_hitbox_4_size,p1_hitbox_4_status,p1_hitbox_4_x,p1_hitbox_4_y,p1_hitlag,p1_hitstun_frames_left,p1_iasa,p1_invulnerability_left,p1_invulnerable,p1_jumps_left,p1_moonwalkwarning,p1_off_stage,p1_on_ground,p1_prev_action,p1_shield_strength,p1_speed_air_x_self,p1_speed_ground_x_self,p1_speed_x_attack,p1_speed_y_attack,p1_speed_y_self,p2_facing,p2_hitbox_1_size,p2_hitbox_1_status,p2_hitbox_1_x,p2_hitbox_1_y,p2_hitbox_2_size,p2_hitbox_2_status,p2_hitbox_2_x,p2_hitbox_2_y,p2_hitbox_3_size,p2_hitbox_3_status,p2_hitbox_3_x,p2_hitbox_3_y,p2_hitbox_4_size,p2_hitbox_4_status,p2_hitbox_4_x,p2_hitbox_4_y,p2_hitlag,p2_hitstun_frames_left,p2_iasa,p2_invulnerability_left,p2_invulnerable,p2_moonwalkwarning,p2_off_stage,p2_on_ground,p2_prev_action,p2_shield_strength,p2_speed_air_x_self,p2_speed_ground_x_self,p2_speed_x_attack,p2_speed_y_attack,p2_speed_y_self,projectiles
None,BATTLEFIELD,6651,39.15384292602539,27.20009994506836,56.078670501708984,31.195404052734375,181,67,0,12,2,0,3,1,35,65,0.0062499940395355225,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,0,0,0,False,0,False,False,False,65535,60.0,-0.4656250774860382,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,2,False,0,False,False,False,True,65535,53.1400032043457,-0.21512505412101746,-0.7260000705718994,0.0,0.0,0.0,[]
None,BATTLEFIELD,6652,39.15384292602539,27.20009994506836,56.078670501708984,31.195404052734375,181,67,0,12,2,0,3,1,35,65,0.0062499940395355225,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,0,0,0,False,0,False,False,False,65535,60.0,-0.4656250774860382,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,2,False,0,False,False,False,True,65535,53.1400032043457,-0.21512505412101746,-0.7260000705718994,0.0,0.0,0.0,[]
None,BATTLEFIELD,6653,39.15384292602539,27.20009994506836,56.078670501708984,31.195404052734375,181,67,0,12,2,0,3,1,35,65,0.0062499940395355225,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,0,0,0,False,0,False,False,False,65535,60.0,-0.4656250774860382,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,2,False,0,False,False,False,True,65535,53.1400032043457,-0.21512505412101746,-0.7260000705718994,0.0,0.0,0.0,[]
None,BATTLEFIELD,6654,39.15384292602539,27.20009994506836,56.078670501708984,31.195404052734375,181,67,0,12,2,0,3,1,35,65,0.0062499940395355225,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,0,0,0,False,0,False,False,False,65535,60.0,-0.4656250774860382,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,2,False,0,False,False,False,True,65535,53.1400032043457,-0.21512505412101746,-0.7260000705718994,0.0,0.0,0.0,[]
None,BATTLEFIELD,6655,39.15384292602539,27.20009994506836,56.078670501708984,31.195404052734375,181,67,0,12,2,0,3,1,35,65,0.0062499940395355225,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,0,0,0,False,0,False,False,False,65535,60.0,-0.4656250774860382,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,2,False,0,False,False,False,True,65535,53.1400032043457,-0.21512505412101746,-0.7260000705718994,0.0,0.0,0.0,[]
None,BATTLEFIELD,6656,39.15384292602539,27.20009994506836,56.078670501708984,31.195404052734375,181,67,0,12,2,0,3,1,35,65,0.012499988079071045,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,0,0,0,False,0,False,False,False,65535,60.0,-0.4656250774860382,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,2,False,0,False,False,False,True,65535,53.1400032043457,-0.21512505412101746,-0.7260000705718994,0.0,0.0,0.0,[]
None,BATTLEFIELD,6657,36.57734298706055,27.20009994506836,55.54429626464844,27.695404052734375,181,67,3,13,2,0,3,1,35,65,0.012499988079071045,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,0,False,False,False,65535,60.0,-0.5343750715255737,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.6460000276565552,-0.6460000872612,0.0,0.0,0.0,[]
None,BATTLEFIELD,6658,36.0113410949707,27.20009994506836,54.94116973876953,24.195404052734375,181,67,6,14,2,0,3,1,35,65,0.012499988079071045,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,0,0,False,0,False,False,False,65535,60.0,-0.6031250953674316,0.0,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.5660000443458557,-0.5660001039505005,0.0,0.0,0.0,[]
None,BATTLEFIELD,6659,35.52534103393555,27.20009994506836,54.269920349121094,27.20009994506836,181,72,9,1,2,2,3,1,35,65,0.018750011920928955,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.6712501049041748,-0.6712501049041748,0.0,0.0,-3.5,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.48600006103515625,-0.486000120639801,0.0,0.0,0.0,[]
None,BATTLEFIELD,6660,35.11934280395508,27.20009994506836,53.678672790527344,27.20009994506836,181,72,13,4,2,2,3,1,35,65,0.018750011920928955,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.5912500619888306,-0.5912501215934753,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.4060001075267792,-0.40600013732910156,0.0,0.0,0.0,[]
None,BATTLEFIELD,6661,34.79334259033203,27.20009994506836,53.167423248291016,27.20009994506836,181,72,16,7,2,2,3,1,35,65,0.025000005960464478,0.6437499970197678,0.5,0.5,0.012499988079071045,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.5112500786781311,-0.5112501382827759,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.3260001242160797,-0.3260001540184021,0.0,0.0,0.0,[]
None,BATTLEFIELD,6662,34.54734420776367,27.20009994506836,52.73617172241211,27.20009994506836,181,72,19,10,2,2,3,1,35,65,0.03125,0.6624999940395355,0.5,0.5,0.025000005960464478,0.35625000298023224,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.43125009536743164,-0.4312501549720764,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.24600014090538025,-0.24600015580654144,0.0,0.0,0.0,[]
None,BATTLEFIELD,6663,34.381343841552734,27.20009994506836,52.38492202758789,27.20009994506836,179,72,-1,13,2,2,3,1,35,65,0.03125,0.6687500029802322,0.5,0.5,0.0625,0.26874999701976776,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.35125014185905457,-0.35125017166137695,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,2,False,0,False,False,False,True,65535,53.1400032043457,-0.1660001575946808,-0.1660001575946808,0.0,0.0,0.0,[]
None,BATTLEFIELD,6664,34.160343170166016,26.530099868774414,52.113670349121094,27.20009994506836,244,72,0,16,1,2,3,1,35,65,0.03749999403953552,0.6749999970197678,0.5,0.5,0.15000000596046448,0.15000000596046448,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.2712501585483551,-0.2712501883506775,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,52.93000411987305,-0.22100016474723816,0.0,0.0,0.0,-0.6700000166893005,[]
None,BATTLEFIELD,6665,33.89496612548828,25.690099716186523,51.922420501708984,27.20009994506836,244,72,1,19,1,2,3,1,35,65,0.018750011920928955,0.5,0.5,0.5,0.2562499940395355,0.06874999403953552,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.19125017523765564,-0.19125019013881683,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,53.000003814697266,-0.26537516713142395,0.0,0.0,0.0,-0.8400000333786011,[]
None,BATTLEFIELD,6666,33.64958953857422,24.680099487304688,51.8111686706543,27.20009994506836,244,72,2,22,1,2,3,1,35,65,0.0062499940395355225,0.5,0.5,0.5,0.5,0.018750011920928955,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.11125018447637558,-0.11125019192695618,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,53.070003509521484,-0.24537517130374908,0.0,0.0,0.0,-1.0099999904632568,[]
None,BATTLEFIELD,6667,33.42421340942383,23.500099182128906,51.7799186706543,27.20009994506836,244,72,3,25,1,2,3,1,35,65,0.13124999403953552,0.16874998807907104,0.5,0.5,0.5,0.012499988079071045,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,-0.03125019371509552,-0.03125019371509552,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,53.1400032043457,-0.22537517547607422,0.0,0.0,0.0,-1.1799999475479126,[]
None,BATTLEFIELD,6668,33.15633773803711,22.15009880065918,51.7799186706543,27.20009994506836,244,72,4,28,1,2,3,1,35,65,0.13749998807907104,0.16249999403953552,0.5,0.5,0.2750000059604645,0.05625000596046448,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,53.21000289916992,-0.26787516474723816,0.0,0.0,0.0,-1.3499999046325684,[]
None,BATTLEFIELD,6669,32.83721160888672,20.630098342895508,51.7799186706543,27.20009994506836,244,178,5,-1,1,2,3,1,35,65,0.13749998807907104,0.16249999403953552,0.5,0.5,0.1875,0.11250001192092896,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,53.28000259399414,-0.3191251754760742,0.0,0.0,0.0,-1.5199998617172241,[]
None,BATTLEFIELD,6670,32.474334716796875,18.94009780883789,51.72366714477539,26.530099868774414,244,244,6,0,1,1,3,1,35,65,0.13749998807907104,0.16249999403953552,0.5,0.5,0.26250000298023224,0.22499999403953552,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,False,0,False,1,False,False,False,65535,59.88771438598633,-0.05625000223517418,0.0,0.0,0.0,-0.6700000166893005,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,False,65535,53.35000228881836,-0.36287516355514526,0.0,0.0,0.0,-1.6899998188018799,[]
None,BATTLEFIELD,6671,32.13145446777344,17.080097198486328,51.611167907714844,25.690099716186523,69,67,1,1,1,1,3,1,35,65,0.13749998807907104,0.16249999403953552,0.19374999403953552,0.6937499940395355,0.5,0.5,0.5,0.025000005960464478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,59.95771408081055,-0.11250000447034836,0.0,0.0,0.0,-0.8400000333786011,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.42000198364258,-0.3428751528263092,0.0,0.0,0.0,-1.8599997758865356,[]
None,BATTLEFIELD,6672,31.8404541015625,15.050097465515137,51.44241714477539,24.680099487304688,69,67,2,2,1,1,3,1,35,65,0.13749998807907104,0.16249999403953552,0.11875000596046448,0.8187499940395355,0.8187499940395355,0.5,0.5,0.0062499940395355225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.16875000298023224,0.0,0.0,0.0,-1.0099999904632568,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.4900016784668,-0.2910001575946808,0.0,0.0,0.0,-2.0299997329711914,[]
None,BATTLEFIELD,6673,31.61882972717285,12.85009765625,51.2174186706543,23.500099182128906,69,67,3,3,1,1,3,1,35,65,0.13749998807907104,0.16249999403953552,0.11875000596046448,0.8187499940395355,0.9937500059604645,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.22500000894069672,0.0,0.0,0.0,-1.1799999475479126,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.560001373291016,-0.22162514925003052,0.0,0.0,0.0,-2.1999998092651367,[]
None,BATTLEFIELD,6674,31.46657943725586,10.480097770690918,50.93429183959961,22.15009880065918,69,67,4,4,1,1,3,1,35,65,0.11875000596046448,0.18125000596046448,0.11875000596046448,0.8187499940395355,0.9937500059604645,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.28312501311302185,0.0,0.0,0.0,-1.3499999046325684,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.630001068115234,-0.15225014090538025,0.0,0.0,0.0,-2.369999885559082,[]
None,BATTLEFIELD,6675,31.383705139160156,7.940097808837891,50.58741760253906,20.630098342895508,69,67,5,5,1,1,3,1,35,65,0.0625,0.2750000059604645,0.11875000596046448,0.8187499940395355,0.9937500059604645,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.34687501192092896,0.0,0.0,0.0,-1.5199998617172241,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.70000076293945,-0.08287514001131058,0.0,0.0,0.0,-2.5399999618530273,[]
None,BATTLEFIELD,6676,31.37020492553711,5.230097770690918,50.171791076660156,18.94009780883789,69,67,6,6,1,1,3,1,35,65,0.012499988079071045,0.5,0.11875000596046448,0.8187499940395355,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.4156250059604645,0.0,0.0,0.0,-1.6899998188018799,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.77000045776367,-0.013500139117240906,0.0,0.0,0.0,-2.7100000381469727,[]
None,BATTLEFIELD,6677,31.42608070373535,2.35009765625,49.686790466308594,17.080097198486328,69,67,7,7,1,1,3,1,35,65,0.0062499940395355225,0.5,0.10624998807907104,0.800000011920929,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.48500001430511475,0.0,0.0,0.0,-1.8599997758865356,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.84000015258789,0.055874861776828766,0.0,0.0,0.0,-2.880000114440918,[]
None,BATTLEFIELD,6678,31.55133056640625,-0.6999025344848633,49.132415771484375,15.050097465515137,69,67,8,8,1,1,3,1,35,65,0.0062499940395355225,0.5,0.25,0.6937499940395355,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.5543749928474426,0.0,0.0,0.0,-2.0299997329711914,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.90999984741211,0.12524986267089844,0.0,0.0,0.0,-3.0500001907348633,[]
None,BATTLEFIELD,6679,31.745954513549805,-3.7999024391174316,48.51054000854492,12.85009765625,69,67,9,9,1,1,3,1,35,65,0.025000005960464478,0.6500000059604645,0.5,0.5,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.621874988079071,0.0,0.0,0.0,-2.1999998092651367,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,0,0,False,False,False,False,65535,53.97999954223633,0.1946248710155487,0.0,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,6680,32.009952545166016,0.00010013580322265625,47.825538635253906,10.480097770690918,74,67,1,10,2,1,3,1,35,65,0.06874999403953552,0.7437500059604645,0.5,0.5,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.6850000023841858,0.0,0.0,0.0,-2.369999885559082,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,True,65535,54.04999923706055,0.263999879360199,0.263999879360199,0.0,0.0,-3.0999999046325684,[]
None,BATTLEFIELD,6681,32.19395065307617,9.999999747378752e-05,47.15116500854492,7.940097808837891,74,67,2,11,2,1,3,1,35,65,0.09375,0.78125,0.5,0.5,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.6743749976158142,0.0,0.0,0.0,-2.5399999618530273,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,True,65535,54.119998931884766,0.18399988114833832,0.18399988114833832,0.0,0.0,0.0,[]
None,BATTLEFIELD,6682,32.297950744628906,9.999999747378752e-05,46.47679138183594,5.230097770690918,74,67,4,12,2,1,3,1,35,65,0.09375,0.7874999940395355,0.5,0.5,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.6743749976158142,0.0,0.0,0.0,-2.7100000381469727,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,True,65535,54.189998626708984,0.10399988293647766,0.10399988293647766,0.0,0.0,0.0,[]
None,BATTLEFIELD,6683,32.32194900512695,9.999999747378752e-05,45.80241775512695,2.35009765625,74,67,6,13,2,1,3,1,35,65,0.09375,0.78125,0.5,0.5,0.9937500059604645,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,1,0,0,False,1,False,False,False,65535,60.0,-0.6743749976158142,0.0,0.0,0.0,-2.880000114440918,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,3,False,0,False,False,False,True,65535,54.2599983215332,0.023999884724617004,0.023999884724617004,0.0,0.0,0.0,[]
None,BATTLEFIELD,6684,32.32194900512695,9.999999747378752e-05,45.10729217529297,-0.6999025344848633,80,67,1,14,1,1,3,1,44,65,0.08125001192092896,0.768750011920929,0.5,0.5,0.987500011920929,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,1,0,0,False,1,False,False,False,65535,60.0,-0.6951249837875366,0.0,0.0,0.0,-3.0500001907348633,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,22,False,0,False,False,False,False,65535,54.32999801635742,0.0,0.0,-1.2008179426193237,1.159616470336914,0.0,[]
None,BATTLEFIELD,6685,32.32194900512695,9.999999747378752e-05,45.10729217529297,-0.6999025344848633,80,67,1,14,1,1,3,1,44,65,0.07499998807907104,0.7562499940395355,0.5,0.5,0.987500011920929,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,1,0,0,False,1,False,False,False,65535,60.0,-0.6951249837875366,0.0,0.0,0.0,-3.0500001907348633,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,22,False,0,False,False,False,False,65535,54.39999771118164,0.0,0.0,-1.2008179426193237,1.159616470336914,0.0,[]
None,BATTLEFIELD,6686,32.32194900512695,9.999999747378752e-05,45.10729217529297,-0.6999025344848633,80,67,1,14,1,1,3,1,44,65,0.06874999403953552,0.7437500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,1,0,0,False,1,False,False,False,65535,60.0,-0.6951249837875366,0.0,0.0,0.0,-3.0500001907348633,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,22,False,0,False,False,False,False,65535,54.46999740600586,0.0,0.0,-1.2008179426193237,1.159616470336914,0.0,[]
None,BATTLEFIELD,6687,32.32194900512695,9.999999747378752e-05,45.10729217529297,-0.6999025344848633,80,67,1,14,1,1,3,1,44,65,0.06874999403953552,0.7437500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,1,0,0,False,1,False,False,False,65535,60.0,-0.6951249837875366,0.0,0.0,0.0,-3.0500001907348633,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,22,False,0,False,False,False,False,65535,54.53999710083008,0.0,0.0,-1.2008179426193237,1.159616470336914,0.0,[]
None,BATTLEFIELD,6688,32.32194900512695,9.999999747378752e-05,45.10729217529297,-0.6999025344848633,80,67,1,14,1,1,3,1,44,65,0.06874999403953552,0.7437500059604645,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,1,0,0,False,1,False,False,False,65535,60.0,-0.6951249837875366,0.0,0.0,0.0,-3.0500001907348633,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,True,22,False,0,False,False,False,False,65535,54.6099967956543,0.0,0.0,-1.2008179426193237,1.159616470336914,0.0,[]
